threshold,objective,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,average_precision,confusion_matrix,classification_report
0.37000000000000016,1.1658228088823313,0.9317118802619271,0.9303494130177966,0.9512700881285641,0.9026069847515986,0.9580918412839946,0.9262998485613326,0.980992842354385,0.9807542391943178,"[[2149, 94], [198, 1835]]","{'not_sarcastic': {'precision': 0.9156369833830422, 'recall': 0.9580918412839946, 'f1-score': 0.9363834422657952, 'support': 2243.0}, 'sarcastic': {'precision': 0.9512700881285641, 'recall': 0.9026069847515986, 'f1-score': 0.9262998485613326, 'support': 2033.0}, 'accuracy': 0.9317118802619271, 'macro avg': {'precision': 0.9334535357558031, 'recall': 0.9303494130177966, 'f1-score': 0.9313416454135639, 'support': 4276.0}, 'weighted avg': {'precision': 0.9325785413689276, 'recall': 0.9317118802619271, 'f1-score': 0.9315892547070551, 'support': 4276.0}}"
0.38000000000000017,1.1655517409319556,0.9314780168381666,0.9301034710600986,0.9512448132780082,0.9021151008362026,0.9580918412839946,0.9260287806109568,0.980992842354385,0.9807542391943178,"[[2149, 94], [199, 1834]]","{'not_sarcastic': {'precision': 0.9152470187393527, 'recall': 0.9580918412839946, 'f1-score': 0.9361794815944239, 'support': 2243.0}, 'sarcastic': {'precision': 0.9512448132780082, 'recall': 0.9021151008362026, 'f1-score': 0.9260287806109568, 'support': 2033.0}, 'accuracy': 0.9314780168381666, 'macro avg': {'precision': 0.9332459160086805, 'recall': 0.9301034710600986, 'f1-score': 0.9311041311026904, 'support': 4276.0}, 'weighted avg': {'precision': 0.9323619664234235, 'recall': 0.9314780168381666, 'f1-score': 0.9313533882596744, 'support': 4276.0}}"
0.3900000000000002,1.1650091942184475,0.9310102899906455,0.9296115871447026,0.9511941848390446,0.9011313330054107,0.9580918412839946,0.9254862338974489,0.980992842354385,0.9807542391943178,"[[2149, 94], [201, 1832]]","{'not_sarcastic': {'precision': 0.914468085106383, 'recall': 0.9580918412839946, 'f1-score': 0.9357718266927934, 'support': 2243.0}, 'sarcastic': {'precision': 0.9511941848390446, 'recall': 0.9011313330054107, 'f1-score': 0.9254862338974489, 'support': 2033.0}, 'accuracy': 0.9310102899906455, 'macro avg': {'precision': 0.9328311349727139, 'recall': 0.9296115871447026, 'f1-score': 0.9306290302951211, 'support': 4276.0}, 'weighted avg': {'precision': 0.9319293013731046, 'recall': 0.9310102899906455, 'f1-score': 0.9308815998095064, 'support': 4276.0}}"
0.4000000000000002,1.1650091942184475,0.9310102899906455,0.9296115871447026,0.9511941848390446,0.9011313330054107,0.9580918412839946,0.9254862338974489,0.980992842354385,0.9807542391943178,"[[2149, 94], [201, 1832]]","{'not_sarcastic': {'precision': 0.914468085106383, 'recall': 0.9580918412839946, 'f1-score': 0.9357718266927934, 'support': 2243.0}, 'sarcastic': {'precision': 0.9511941848390446, 'recall': 0.9011313330054107, 'f1-score': 0.9254862338974489, 'support': 2033.0}, 'accuracy': 0.9310102899906455, 'macro avg': {'precision': 0.9328311349727139, 'recall': 0.9296115871447026, 'f1-score': 0.9306290302951211, 'support': 4276.0}, 'weighted avg': {'precision': 0.9319293013731046, 'recall': 0.9310102899906455, 'f1-score': 0.9308815998095064, 'support': 4276.0}}"
0.4100000000000002,1.1645396015021872,0.9305425631431244,0.9290966770094597,0.9516129032258065,0.8996556812592228,0.9585376727596968,0.924905183312263,0.980992842354385,0.9807542391943178,"[[2150, 93], [204, 1829]]","{'not_sarcastic': {'precision': 0.913338997451147, 'recall': 0.9585376727596968, 'f1-score': 0.9353926473787253, 'support': 2243.0}, 'sarcastic': {'precision': 0.9516129032258065, 'recall': 0.8996556812592228, 'f1-score': 0.924905183312263, 'support': 2033.0}, 'accuracy': 0.9305425631431244, 'macro avg': {'precision': 0.9324759503384767, 'recall': 0.9290966770094597, 'f1-score': 0.9301489153454942, 'support': 4276.0}, 'weighted avg': {'precision': 0.9315361093407359, 'recall': 0.9305425631431244, 'f1-score': 0.9304064419420747, 'support': 4276.0}}"
0.4200000000000002,1.1645396015021872,0.9305425631431244,0.9290966770094597,0.9516129032258065,0.8996556812592228,0.9585376727596968,0.924905183312263,0.980992842354385,0.9807542391943178,"[[2150, 93], [204, 1829]]","{'not_sarcastic': {'precision': 0.913338997451147, 'recall': 0.9585376727596968, 'f1-score': 0.9353926473787253, 'support': 2243.0}, 'sarcastic': {'precision': 0.9516129032258065, 'recall': 0.8996556812592228, 'f1-score': 0.924905183312263, 'support': 2033.0}, 'accuracy': 0.9305425631431244, 'macro avg': {'precision': 0.9324759503384767, 'recall': 0.9290966770094597, 'f1-score': 0.9301489153454942, 'support': 4276.0}, 'weighted avg': {'precision': 0.9315361093407359, 'recall': 0.9305425631431244, 'f1-score': 0.9304064419420747, 'support': 4276.0}}"
0.4300000000000002,1.1646130655351967,0.9305425631431244,0.9290736507896129,0.9520833333333333,0.8991637973438269,0.958983504235399,0.924867189476347,0.980992842354385,0.9807542391943178,"[[2151, 92], [205, 1828]]","{'not_sarcastic': {'precision': 0.9129881154499151, 'recall': 0.958983504235399, 'f1-score': 0.9354207436399217, 'support': 2243.0}, 'sarcastic': {'precision': 0.9520833333333333, 'recall': 0.8991637973438269, 'f1-score': 0.924867189476347, 'support': 2033.0}, 'accuracy': 0.9305425631431244, 'macro avg': {'precision': 0.9325357243916241, 'recall': 0.9290736507896129, 'f1-score': 0.9301439665581344, 'support': 4276.0}, 'weighted avg': {'precision': 0.9315757155334018, 'recall': 0.9305425631431244, 'f1-score': 0.9304031160406356, 'support': 4276.0}}"
0.4400000000000002,1.1646130655351967,0.9305425631431244,0.9290736507896129,0.9520833333333333,0.8991637973438269,0.958983504235399,0.924867189476347,0.980992842354385,0.9807542391943178,"[[2151, 92], [205, 1828]]","{'not_sarcastic': {'precision': 0.9129881154499151, 'recall': 0.958983504235399, 'f1-score': 0.9354207436399217, 'support': 2243.0}, 'sarcastic': {'precision': 0.9520833333333333, 'recall': 0.8991637973438269, 'f1-score': 0.924867189476347, 'support': 2033.0}, 'accuracy': 0.9305425631431244, 'macro avg': {'precision': 0.9325357243916241, 'recall': 0.9290736507896129, 'f1-score': 0.9301439665581344, 'support': 4276.0}, 'weighted avg': {'precision': 0.9315757155334018, 'recall': 0.9305425631431244, 'f1-score': 0.9304031160406356, 'support': 4276.0}}"
0.45000000000000023,1.1643410177592546,0.9303086997193639,0.928827708831915,0.95205836373111,0.8986719134284309,0.958983504235399,0.9245951417004049,0.980992842354385,0.9807542391943178,"[[2151, 92], [206, 1827]]","{'not_sarcastic': {'precision': 0.9126007636826474, 'recall': 0.958983504235399, 'f1-score': 0.9352173913043478, 'support': 2243.0}, 'sarcastic': {'precision': 0.95205836373111, 'recall': 0.8986719134284309, 'f1-score': 0.9245951417004049, 'support': 2033.0}, 'accuracy': 0.9303086997193639, 'macro avg': {'precision': 0.9323295637068787, 'recall': 0.928827708831915, 'f1-score': 0.9299062665023763, 'support': 4276.0}, 'weighted avg': {'precision': 0.9313606563156045, 'recall': 0.9303086997193639, 'f1-score': 0.93016710284672, 'support': 4276.0}}"
0.46000000000000024,1.163524047747885,0.9296071094480823,0.928089882958821,0.9519832985386222,0.897196261682243,0.958983504235399,0.9237781716890352,0.980992842354385,0.9807542391943178,"[[2151, 92], [209, 1824]]","{'not_sarcastic': {'precision': 0.9114406779661017, 'recall': 0.958983504235399, 'f1-score': 0.9346078644362372, 'support': 2243.0}, 'sarcastic': {'precision': 0.9519832985386222, 'recall': 0.897196261682243, 'f1-score': 0.9237781716890352, 'support': 2033.0}, 'accuracy': 0.9296071094480823, 'macro avg': {'precision': 0.9317119882523619, 'recall': 0.928089882958821, 'f1-score': 0.9291930180626362, 'support': 4276.0}, 'weighted avg': {'precision': 0.9307164374665541, 'recall': 0.9296071094480823, 'f1-score': 0.9294589483101705, 'support': 4276.0}}"
0.47000000000000025,1.163524047747885,0.9296071094480823,0.928089882958821,0.9519832985386222,0.897196261682243,0.958983504235399,0.9237781716890352,0.980992842354385,0.9807542391943178,"[[2151, 92], [209, 1824]]","{'not_sarcastic': {'precision': 0.9114406779661017, 'recall': 0.958983504235399, 'f1-score': 0.9346078644362372, 'support': 2243.0}, 'sarcastic': {'precision': 0.9519832985386222, 'recall': 0.897196261682243, 'f1-score': 0.9237781716890352, 'support': 2033.0}, 'accuracy': 0.9296071094480823, 'macro avg': {'precision': 0.9317119882523619, 'recall': 0.928089882958821, 'f1-score': 0.9291930180626362, 'support': 4276.0}, 'weighted avg': {'precision': 0.9307164374665541, 'recall': 0.9296071094480823, 'f1-score': 0.9294589483101705, 'support': 4276.0}}"
0.48000000000000026,1.1638694919824866,0.9298409728718429,0.9283127986966722,0.9524804177545692,0.897196261682243,0.9594293357111012,0.9240121580547113,0.980992842354385,0.9807542391943178,"[[2152, 91], [209, 1824]]","{'not_sarcastic': {'precision': 0.9114781872088098, 'recall': 0.9594293357111012, 'f1-score': 0.9348392701998263, 'support': 2243.0}, 'sarcastic': {'precision': 0.9524804177545692, 'recall': 0.897196261682243, 'f1-score': 0.9240121580547113, 'support': 2033.0}, 'accuracy': 0.9298409728718429, 'macro avg': {'precision': 0.9319793024816895, 'recall': 0.9283127986966722, 'f1-score': 0.9294257141272688, 'support': 4276.0}, 'weighted avg': {'precision': 0.9309724656698782, 'recall': 0.9298409728718429, 'f1-score': 0.9296915810064168, 'support': 4276.0}}"
0.49000000000000027,1.1635968829523509,0.9296071094480823,0.928066856738974,0.9524555903866249,0.896704377766847,0.9594293357111012,0.9237395490245757,0.980992842354385,0.9807542391943178,"[[2152, 91], [210, 1823]]","{'not_sarcastic': {'precision': 0.9110922946655376, 'recall': 0.9594293357111012, 'f1-score': 0.9346362649294245, 'support': 2243.0}, 'sarcastic': {'precision': 0.9524555903866249, 'recall': 0.896704377766847, 'f1-score': 0.9237395490245757, 'support': 2033.0}, 'accuracy': 0.9296071094480823, 'macro avg': {'precision': 0.9317739425260813, 'recall': 0.928066856738974, 'f1-score': 0.9291879069770002, 'support': 4276.0}, 'weighted avg': {'precision': 0.9307582395207692, 'recall': 0.9296071094480823, 'f1-score': 0.9294554830223718, 'support': 4276.0}}"
0.5000000000000002,1.1635968829523509,0.9296071094480823,0.928066856738974,0.9524555903866249,0.896704377766847,0.9594293357111012,0.9237395490245757,0.980992842354385,0.9807542391943178,"[[2152, 91], [210, 1823]]","{'not_sarcastic': {'precision': 0.9110922946655376, 'recall': 0.9594293357111012, 'f1-score': 0.9346362649294245, 'support': 2243.0}, 'sarcastic': {'precision': 0.9524555903866249, 'recall': 0.896704377766847, 'f1-score': 0.9237395490245757, 'support': 2033.0}, 'accuracy': 0.9296071094480823, 'macro avg': {'precision': 0.9317739425260813, 'recall': 0.928066856738974, 'f1-score': 0.9291879069770002, 'support': 4276.0}, 'weighted avg': {'precision': 0.9307582395207692, 'recall': 0.9296071094480823, 'f1-score': 0.9294554830223718, 'support': 4276.0}}"
0.5100000000000002,1.1633241357524078,0.9293732460243218,0.9278209147812762,0.9524307370622059,0.8962124938514511,0.9594293357111012,0.9234668018246326,0.980992842354385,0.9807542391943178,"[[2152, 91], [211, 1822]]","{'not_sarcastic': {'precision': 0.9107067287346593, 'recall': 0.9594293357111012, 'f1-score': 0.934433347807208, 'support': 2243.0}, 'sarcastic': {'precision': 0.9524307370622059, 'recall': 0.8962124938514511, 'f1-score': 0.9234668018246326, 'support': 2033.0}, 'accuracy': 0.9293732460243218, 'macro avg': {'precision': 0.9315687328984326, 'recall': 0.9278209147812762, 'f1-score': 0.9289500748159203, 'support': 4276.0}, 'weighted avg': {'precision': 0.9305441723571809, 'recall': 0.9293732460243218, 'f1-score': 0.929219365584903, 'support': 4276.0}}"
0.5200000000000002,1.1633241357524078,0.9293732460243218,0.9278209147812762,0.9524307370622059,0.8962124938514511,0.9594293357111012,0.9234668018246326,0.980992842354385,0.9807542391943178,"[[2152, 91], [211, 1822]]","{'not_sarcastic': {'precision': 0.9107067287346593, 'recall': 0.9594293357111012, 'f1-score': 0.934433347807208, 'support': 2243.0}, 'sarcastic': {'precision': 0.9524307370622059, 'recall': 0.8962124938514511, 'f1-score': 0.9234668018246326, 'support': 2033.0}, 'accuracy': 0.9293732460243218, 'macro avg': {'precision': 0.9315687328984326, 'recall': 0.9278209147812762, 'f1-score': 0.9289500748159203, 'support': 4276.0}, 'weighted avg': {'precision': 0.9305441723571809, 'recall': 0.9293732460243218, 'f1-score': 0.929219365584903, 'support': 4276.0}}"
0.5300000000000002,1.1633241357524078,0.9293732460243218,0.9278209147812762,0.9524307370622059,0.8962124938514511,0.9594293357111012,0.9234668018246326,0.980992842354385,0.9807542391943178,"[[2152, 91], [211, 1822]]","{'not_sarcastic': {'precision': 0.9107067287346593, 'recall': 0.9594293357111012, 'f1-score': 0.934433347807208, 'support': 2243.0}, 'sarcastic': {'precision': 0.9524307370622059, 'recall': 0.8962124938514511, 'f1-score': 0.9234668018246326, 'support': 2033.0}, 'accuracy': 0.9293732460243218, 'macro avg': {'precision': 0.9315687328984326, 'recall': 0.9278209147812762, 'f1-score': 0.9289500748159203, 'support': 4276.0}, 'weighted avg': {'precision': 0.9305441723571809, 'recall': 0.9293732460243218, 'f1-score': 0.929219365584903, 'support': 4276.0}}"
0.5400000000000003,1.1627782264227045,0.9289055191768008,0.9273290308658801,0.9523809523809523,0.8952287260206592,0.9594293357111012,0.922920892494929,0.980992842354385,0.9807542391943178,"[[2152, 91], [213, 1820]]","{'not_sarcastic': {'precision': 0.9099365750528541, 'recall': 0.9594293357111012, 'f1-score': 0.9340277777777778, 'support': 2243.0}, 'sarcastic': {'precision': 0.9523809523809523, 'recall': 0.8952287260206592, 'f1-score': 0.922920892494929, 'support': 2033.0}, 'accuracy': 0.9289055191768008, 'macro avg': {'precision': 0.9311587637169032, 'recall': 0.9273290308658801, 'f1-score': 0.9284743351363534, 'support': 4276.0}, 'weighted avg': {'precision': 0.9301165140397633, 'recall': 0.9289055191768008, 'f1-score': 0.9287470720294074, 'support': 4276.0}}"
0.5500000000000003,1.1627782264227045,0.9289055191768008,0.9273290308658801,0.9523809523809523,0.8952287260206592,0.9594293357111012,0.922920892494929,0.980992842354385,0.9807542391943178,"[[2152, 91], [213, 1820]]","{'not_sarcastic': {'precision': 0.9099365750528541, 'recall': 0.9594293357111012, 'f1-score': 0.9340277777777778, 'support': 2243.0}, 'sarcastic': {'precision': 0.9523809523809523, 'recall': 0.8952287260206592, 'f1-score': 0.922920892494929, 'support': 2033.0}, 'accuracy': 0.9289055191768008, 'macro avg': {'precision': 0.9311587637169032, 'recall': 0.9273290308658801, 'f1-score': 0.9284743351363534, 'support': 4276.0}, 'weighted avg': {'precision': 0.9301165140397633, 'recall': 0.9289055191768008, 'f1-score': 0.9287470720294074, 'support': 4276.0}}"
0.5600000000000003,1.1619583235243245,0.9282039289055192,0.9265912049927862,0.9523060796645703,0.8937530742744713,0.9594293357111012,0.9221009895965491,0.980992842354385,0.9807542391943178,"[[2152, 91], [216, 1817]]","{'not_sarcastic': {'precision': 0.9087837837837838, 'recall': 0.9594293357111012, 'f1-score': 0.9334200824116243, 'support': 2243.0}, 'sarcastic': {'precision': 0.9523060796645703, 'recall': 0.8937530742744713, 'f1-score': 0.9221009895965491, 'support': 2033.0}, 'accuracy': 0.9282039289055192, 'macro avg': {'precision': 0.930544931724177, 'recall': 0.9265912049927862, 'f1-score': 0.9277605360040867, 'support': 4276.0}, 'weighted avg': {'precision': 0.9294762130460941, 'recall': 0.9282039289055192, 'f1-score': 0.9280384837930443, 'support': 4276.0}}"
